lat,lon,pm25_wustl,date,location_name
28.72500221,77.18499791,85.75135,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.19499791,84.755196,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.20499791,84.00223,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.21499791,84.20818,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.22499791,83.82744,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.2349979,83.33529,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.2449979,84.18082,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.2549979,83.22677,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.2649979,82.89223,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.2749979,81.60103,01-04-2017,Delhi_WUSTL_grid
28.72500221,77.2849979,80.78327,01-04-2017,Delhi_WUSTL_grid
28.71500221,76.95499791,85.79191,01-04-2017,Delhi_WUSTL_grid
28.71500221,76.96499791,79.600204,01-04-2017,Delhi_WUSTL_grid
28.71500221,76.97499791,75.9712,01-04-2017,Delhi_WUSTL_grid
28.71500221,76.98499791,76.503914,01-04-2017,Delhi_WUSTL_grid
